order_id,order_date,region,category,product,sales_rep,quantity,unit_price,discount,revenue,cost
ORD-2868,2025-09-04,South,Clothing,Jacket,Dara Patel,3,1332.6,0.2,3198.24,1916.02
ORD-2869,2025-05-10,North,Clothing,Jacket,Chen Wu,8,813.05,0,6504.4,3424.03
ORD-2870,2024-05-07,East,Furniture,Lamp,Dara Patel,7,19.85,0,138.95,96.38
ORD-2871,2025-04-10,North,Clothing,Hat,Dara Patel,5,774.01,0.05,3676.55,1874.15
ORD-2872,2025-10-05,South,Furniture,Lamp,Ben Lee,2,722.41,0.05,1372.58,746.6
ORD-2873,2024-05-05,Central,Furniture,Desk,Chen Wu,1,1273.05,0,1273.05,613.91
ORD-2874,2024-05-10,North,Electronics,Headphones,Ana Cruz,4,74.31,0.15,252.65,156.64
ORD-2875,2024-12-11,Central,Clothing,Jacket,Eli Khan,5,653.26,0,3266.3,1685.84
ORD-2876,2024-09-30,South,Clothing,Jacket,Ben Lee,4,240.28,0.1,865.01,540.84
ORD-2877,2025-01-27,Central,Electronics,Monitor,Chen Wu,1,1432.39,0,1432.39,890.05
ORD-2878,2025-05-12,Central,Electronics,Laptop,Ben Lee,4,1270.39,0,5081.56,2655.66
ORD-2879,2024-06-26,Central,Electronics,Tablet,Eli Khan,2,19.71,0.15,33.51,18.18
ORD-2880,2025-01-30,West,Furniture,Chair,Dara Patel,4,164.04,0,656.16,375.69
ORD-2881,2024-06-02,West,Clothing,Sneakers,Dara Patel,7,49.19,0.2,275.46,146.41
ORD-2882,2025-06-20,West,Furniture,Bookshelf,Eli Khan,1,756.06,0.1,680.45,385.39
ORD-2883,2024-07-29,South,Furniture,Chair,Dara Patel,2,907.42,0.15,1542.61,1010.38
ORD-2884,2024-07-31,South,Electronics,Tablet,Dara Patel,6,616.58,0,3699.48,2458.23
ORD-2885,2025-09-06,North,Furniture,Desk,Dara Patel,4,973.53,0,3894.12,2280.68
ORD-2886,2025-08-08,West,Furniture,Bookshelf,Ana Cruz,7,45.43,0.05,302.11,201.58
ORD-2887,2025-03-23,South,Furniture,Bookshelf,Ben Lee,4,414.65,0,1658.6,984.48
ORD-2888,2025-08-22,South,Clothing,Hat,Ana Cruz,4,1271.17,0.05,4830.45,2702.02
ORD-2889,2024-06-11,West,Electronics,Monitor,Ben Lee,1,386.83,0.1,348.15,254.01
ORD-2890,2024-10-27,East,Electronics,Headphones,Ben Lee,5,1308.45,0,6542.25,3393.64
ORD-2891,2025-06-17,South,Electronics,Phone,Chen Wu,2,937.1,0.1,1686.78,1090.31
ORD-2892,2025-07-15,Central,Furniture,Sofa,Fei Lin,3,365.82,0.2,877.97,648.3
ORD-2893,2024-03-19,West,Electronics,Laptop,Eli Khan,5,1228.68,0,6143.4,3748.62
ORD-2894,2025-01-12,North,Clothing,Jeans,Chen Wu,3,807.48,0,2422.44,1268.62
ORD-2895,2024-06-24,South,Furniture,Lamp,Ana Cruz,1,758.86,0,758.86,431.14
ORD-2896,2025-04-25,East,Electronics,Phone,Dara Patel,4,1294.61,0.2,4142.75,2320.59
ORD-2897,2024-09-08,North,Furniture,Chair,Ana Cruz,2,1074.44,0,2148.88,1379.67
ORD-2898,2025-01-21,West,Electronics,Laptop,Eli Khan,5,699.25,0.2,2797.0,1669.77
ORD-2899,2025-07-08,Central,Clothing,Sneakers,Eli Khan,8,1443.73,0.1,10394.86,5781.42
ORD-2900,2025-02-18,North,Furniture,Lamp,Ben Lee,7,262.84,0.2,1471.9,883.02
ORD-2901,2024-03-16,East,Clothing,Jacket,Chen Wu,5,186.57,0.05,886.21,500.51
ORD-2902,2024-01-25,South,Furniture,Sofa,Dara Patel,4,1129.21,0,4516.84,2622.75
ORD-2903,2025-08-27,South,Clothing,Jeans,Dara Patel,5,603.6,0,3018.0,1372.93
ORD-2904,2024-09-15,West,Furniture,Sofa,Ben Lee,8,1073.64,0,8589.12,6138.77
ORD-2905,2025-03-01,North,Electronics,Phone,Chen Wu,3,1347.1,0,4041.3,2176.75
ORD-2906,2025-04-21,Central,Furniture,Sofa,Dara Patel,2,903.38,0,1806.76,1258.1
ORD-2907,2024-02-11,South,Furniture,Desk,Ana Cruz,6,507.21,0,3043.26,2211.22
ORD-2908,2024-04-13,Central,Electronics,Monitor,Chen Wu,5,103.93,0.1,467.69,241.14
ORD-2909,2024-01-25,East,Furniture,Sofa,Chen Wu,6,1200.79,0.05,6844.5,3792.38
ORD-2910,2025-01-11,Central,Electronics,Monitor,Ana Cruz,2,1327.05,0.2,2123.28,1266.02
ORD-2911,2025-11-13,West,Clothing,Hat,Chen Wu,2,1497.99,0,2995.98,2186.72
ORD-2912,2025-11-07,North,Clothing,Sneakers,Eli Khan,5,228.77,0.2,915.08,662.97
ORD-2913,2025-01-28,South,Furniture,Sofa,Ben Lee,4,77.21,0,308.84,140.1
ORD-2914,2025-03-04,Central,Clothing,Jeans,Chen Wu,7,1202.22,0,8415.54,4864.8
ORD-2915,2024-08-03,North,Electronics,Laptop,Ben Lee,3,1290.38,0,3871.14,2586.58
ORD-2916,2025-04-24,East,Electronics,Headphones,Eli Khan,2,133.75,0.05,254.12,176.23
ORD-2917,2025-01-16,Central,Furniture,Bookshelf,Eli Khan,6,952.81,0,5716.86,3475.92
ORD-2918,2025-11-29,East,Furniture,Lamp,Chen Wu,4,350.91,0,1403.64,814.34
ORD-2919,2025-06-05,East,Furniture,Sofa,Ana Cruz,7,91.16,0.1,574.31,310.19
ORD-2920,2024-05-31,South,Clothing,Jeans,Ana Cruz,4,1322.91,0,5291.64,3118.39
ORD-2921,2025-07-09,East,Clothing,Jacket,Ana Cruz,7,1117.65,0.05,7432.37,4607.86
ORD-2922,2024-09-05,East,Electronics,Monitor,Ana Cruz,8,1423.51,0.15,9679.87,4548.53
ORD-2923,2025-03-22,East,Furniture,Sofa,Ana Cruz,3,630.12,0,1890.36,1039.95
ORD-2924,2024-11-11,West,Electronics,Headphones,Dara Patel,8,1392.84,0.05,10585.58,6632.15
ORD-2925,2024-08-28,West,Furniture,Chair,Ana Cruz,3,514.13,0.1,1388.15,760.9
ORD-2926,2024-04-13,North,Electronics,Laptop,Fei Lin,1,237.82,0.05,225.93,135.06
ORD-2927,2025-10-25,East,Electronics,Laptop,Fei Lin,1,714.74,0,714.74,350.25
ORD-2928,2024-12-31,North,Clothing,Hat,Eli Khan,2,75.04,0,150.08,82.4
ORD-2929,2024-03-25,West,Electronics,Monitor,Dara Patel,1,1234.82,0,1234.82,848.15
ORD-2930,2024-04-20,Central,Furniture,Lamp,Chen Wu,5,928.92,0.1,4180.14,1970.96
ORD-2931,2024-05-21,North,Electronics,Headphones,Dara Patel,5,248.73,0.2,994.92,656.63
ORD-2932,2025-09-13,West,Electronics,Tablet,Dara Patel,1,599.19,0,599.19,389.18
ORD-2933,2025-01-02,South,Clothing,Jacket,Chen Wu,5,985.43,0.2,3941.72,2248.07
ORD-2934,2025-11-13,North,Furniture,Chair,Ana Cruz,4,700.01,0.15,2380.03,1181.84
ORD-2935,2025-08-24,North,Electronics,Phone,Chen Wu,2,1497.37,0,2994.74,1481.79
ORD-2936,2024-12-06,Central,Clothing,Jacket,Fei Lin,4,1082.18,0.05,4112.28,2356.19
ORD-2937,2025-08-24,South,Furniture,Chair,Chen Wu,8,989.43,0,7915.44,3933.65
ORD-2938,2024-03-08,West,Electronics,Laptop,Fei Lin,5,593.5,0.2,2374.0,1422.7
ORD-2939,2024-11-27,East,Furniture,Chair,Eli Khan,6,1121.74,0.15,5720.87,3299.25
ORD-2940,2024-07-07,East,Electronics,Phone,Ben Lee,5,632.46,0.05,3004.18,2140.95
ORD-2941,2024-02-13,West,Electronics,Phone,Ana Cruz,8,1436.24,0,11489.92,7654.99
ORD-2942,2024-01-10,North,Clothing,Jacket,Dara Patel,6,1203.31,0,7219.86,3979.25
ORD-2943,2025-05-28,Central,Electronics,Phone,Chen Wu,3,508.79,0.15,1297.41,917.7
ORD-2944,2025-06-27,West,Furniture,Lamp,Fei Lin,4,660.88,0.15,2246.99,1550.61
ORD-2945,2025-08-28,Central,Clothing,Jacket,Fei Lin,8,81.1,0,648.8,295.45
ORD-2946,2024-03-05,East,Furniture,Sofa,Eli Khan,8,1372.45,0.1,9881.64,6142.12
ORD-2947,2024-08-16,South,Furniture,Bookshelf,Fei Lin,5,1338.9,0.2,5355.6,2472.22
ORD-2948,2025-08-16,West,Furniture,Sofa,Ben Lee,5,21.36,0,106.8,49.36
ORD-2949,2025-02-10,Central,Electronics,Headphones,Eli Khan,1,1438.58,0.2,1150.86,795.23
ORD-2950,2025-03-02,Central,Electronics,Monitor,Ben Lee,5,1156.82,0.15,4916.48,2287.93
ORD-2951,2025-06-30,West,Clothing,Hat,Eli Khan,5,1172.82,0.2,4691.28,2441.58
ORD-2952,2024-12-02,South,Electronics,Monitor,Dara Patel,4,36.1,0.05,137.18,65.01
ORD-2953,2024-01-22,West,Electronics,Phone,Ben Lee,5,266.0,0,1330.0,866.55
ORD-2954,2025-03-12,Central,Electronics,Phone,Fei Lin,6,159.94,0,959.64,520.94
ORD-2955,2025-07-15,North,Clothing,T-Shirt,Ben Lee,2,1474.48,0.2,2359.17,1147.58
ORD-2956,2024-03-08,Central,Furniture,Chair,Dara Patel,2,1150.88,0,2301.76,1119.65
ORD-2957,2025-06-07,East,Electronics,Headphones,Ben Lee,5,1181.46,0,5907.3,4056.54
ORD-2958,2025-02-01,North,Electronics,Monitor,Ana Cruz,5,1092.09,0.1,4914.4,3397.39
ORD-2959,2024-06-15,West,Electronics,Tablet,Fei Lin,3,790.3,0.15,2015.26,1230.2
ORD-2960,2024-12-25,Central,Electronics,Tablet,Dara Patel,7,1192.11,0.05,7927.53,3813.7
ORD-2961,2024-08-05,South,Electronics,Phone,Fei Lin,8,1163.59,0.15,7912.41,5215.91
ORD-2962,2025-05-21,North,Clothing,Sneakers,Ana Cruz,7,493.49,0,3454.43,1760.84
ORD-2963,2025-04-08,East,Electronics,Laptop,Dara Patel,6,40.43,0.15,206.19,150.55
ORD-2964,2024-01-08,Central,Furniture,Sofa,Ana Cruz,2,214.11,0,428.22,269.09
ORD-2965,2025-08-30,East,Electronics,Headphones,Ana Cruz,8,837.07,0.1,6026.9,4024.59
ORD-2966,2025-10-01,North,Electronics,Tablet,Ana Cruz,4,478.41,0.2,1530.91,884.39
ORD-2967,2024-02-26,West,Furniture,Chair,Ana Cruz,5,1226.3,0,6131.5,3275.45
ORD-2968,2025-06-27,North,Furniture,Desk,Chen Wu,8,472.95,0,3783.6,2164.45
ORD-2969,2024-12-01,North,Electronics,Laptop,Chen Wu,3,1398.14,0.1,3774.98,2377.72
ORD-2970,2024-04-26,South,Electronics,Tablet,Eli Khan,6,487.69,0,2926.14,1477.07
ORD-2971,2024-03-21,Central,Electronics,Laptop,Ana Cruz,5,477.56,0.2,1910.24,1174.92
ORD-2972,2025-07-16,West,Clothing,Hat,Ana Cruz,5,1360.88,0.15,5783.74,3118.96
ORD-2973,2024-11-15,North,Furniture,Desk,Eli Khan,6,414.54,0,2487.24,1221.4
ORD-2974,2024-01-05,North,Electronics,Headphones,Chen Wu,1,711.8,0,711.8,407.0
ORD-2975,2024-06-11,Central,Clothing,Hat,Fei Lin,4,136.78,0,547.12,276.59
ORD-2976,2024-04-16,Central,Clothing,T-Shirt,Ben Lee,8,339.35,0.15,2307.58,1126.1
ORD-2977,2025-02-21,South,Electronics,Monitor,Dara Patel,5,871.39,0.15,3703.41,2528.98
ORD-2978,2025-07-14,Central,Electronics,Laptop,Chen Wu,7,328.35,0.15,1953.68,1106.82
ORD-2979,2024-12-18,Central,Electronics,Headphones,Ana Cruz,7,1367.46,0,9572.22,5081.01
ORD-2980,2025-03-06,South,Furniture,Lamp,Fei Lin,8,17.16,0,137.28,78.48
ORD-2981,2024-09-16,South,Clothing,Jeans,Ben Lee,3,1224.45,0.1,3306.02,1606.7
ORD-2982,2024-02-11,South,Electronics,Phone,Chen Wu,1,1100.91,0.15,935.77,531.91
ORD-2983,2024-04-25,West,Clothing,T-Shirt,Ana Cruz,4,1080.1,0.2,3456.32,2277.26
ORD-2984,2024-12-15,East,Electronics,Headphones,Chen Wu,3,233.28,0.15,594.86,407.88
ORD-2985,2025-02-24,South,Furniture,Lamp,Ben Lee,5,673.47,0,3367.35,2381.82
ORD-2986,2025-02-02,East,Furniture,Chair,Ana Cruz,4,742.52,0,2970.08,1726.32
ORD-2987,2025-03-19,West,Furniture,Chair,Eli Khan,1,1175.37,0.2,940.3,439.95
ORD-2988,2024-10-23,South,Electronics,Headphones,Dara Patel,2,1323.74,0,2647.48,1416.49
ORD-2989,2024-01-15,South,Furniture,Lamp,Dara Patel,2,885.93,0,1771.86,958.5
ORD-2990,2024-07-24,South,Clothing,Jacket,Dara Patel,8,1445.81,0,11566.48,5761.7
ORD-2991,2024-05-16,South,Electronics,Phone,Ana Cruz,8,586.1,0.1,4219.92,2544.23
ORD-2992,2024-10-01,Central,Clothing,Jacket,Chen Wu,5,1039.51,0,5197.55,3682.99
ORD-2993,2025-02-17,South,Electronics,Laptop,Fei Lin,2,373.22,0,746.44,392.35
ORD-2994,2025-07-23,North,Clothing,Hat,Chen Wu,3,946.87,0.1,2556.55,1153.03
ORD-2995,2025-07-21,East,Furniture,Lamp,Fei Lin,6,17.17,0,103.02,52.15
ORD-2996,2025-03-11,Central,Furniture,Bookshelf,Eli Khan,4,948.84,0.15,3226.06,2266.54
ORD-2997,2025-07-31,East,Furniture,Desk,Ana Cruz,7,715.7,0,5009.9,3592.48
ORD-2998,2024-12-10,Central,Furniture,Sofa,Ana Cruz,4,805.74,0.05,3061.81,1586.85
ORD-2999,2024-03-19,West,Electronics,Monitor,Dara Patel,3,358.49,0.2,860.38,398.5
ORD-3000,2025-07-01,South,Clothing,T-Shirt,Ben Lee,2,1026.23,0.1,1847.21,1075.79
